MAC Cosmetics,makeup:eyes:eyeshadow,Powder Kiss Soft Matte Eye Shadow,A Little Tamed,"Ingredients: Talc, Zea Mays (Corn) Starch, Aluminum Starch Octenylsuccinate, Dimethicone, Silica, Nylon-12, Cetearyl Ethylhexanoate, Zinc Stearate, Polymethyl Methacrylate, Ethylhexylglycerin, Water\Aqua\Eau, Caprylyl Glycol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Aluminum Powder (Ci 77000), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Copper Powder (Ci 77400), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140)]",https://www.maccosmetics.com/product/13840/75923/products/makeup/eyes/eyeshadow/powder-kiss-soft-matte-eye-shadow?shade=A_Little_Tamed_?vto_open
MAC Cosmetics,makeup:face:foundation,Studio Radiance Face And Body Radiant Sheer Foundation,N/A,"Ingredients: Water\Aqua\Eau, Dimethicone, Hydrogenated Polyisobutene, Butylene Glycol, Vp/Hexadecene Copolymer, Stearic Acid, Phenyl Trimethicone, Polyglyceryl-3 Diisostearate, Ethylhexyl Hydroxystearate, Vp/Eicosene Copolymer, Talc, Trimethylsiloxysilicate, Tocopherol, Tocopheryl Acetate, Fusanus Spicatus Wood Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Magnesium Aluminum Silicate, Triethanolamine, Polysorbate 20, Xanthan Gum, Cetyl Alcohol, Farnesol, Disodium Edta, Phenoxyethanol, Chlorphenesin,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499)]",https://www.maccosmetics.com/product/13847/86415/products/makeup/face/foundation/studio-radiance-face-and-body-radiant-sheer-foundation
MAC Cosmetics,makeup:lips:lip-gloss,Versicolour Varnish Cream Lip Stain,N/A,"Ingredients: Water\Aqua\Eau, Octyldodecanol, Trimethylsiloxyphenyl Dimethicone, Alcohol Denat., Sorbitan Stearate, Dipentaerythrityl Tetrahydroxystearate/Tetraisostearate, Ethylcellulose, Cetyl Alcohol, Glycerin, Acrylates Copolymer, Ethylhexylglycerin, Hydroxypropyl Guar, Diisostearyl Malate, Hydrogenated Polydecene, Tin Oxide, Synthetic Fluorphlogopite, Polyisobutene, Polyacrylate-13, Polysorbate 60, Polysorbate 20, Caprylyl Glycol, Pentylene Glycol, 1,2-Hexanediol, Sorbitan Isostearate, Polyglyceryl-2 Diisostearate, Polyglyceryl-2 Triisostearate, Flavor (Aroma), Vanillin, Disodium Edta, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Blue 1 (Ci 42090), Blue 1 Lake (Ci 42090), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 27 (Ci 45410), Red 28 (Ci 45410), Red 28 Lake (Ci 45410), Red 33 (Ci 17200), Red 33 Lake (Ci 17200), Yellow 5 (Ci 19140), Yellow 5 Lake (Ci 19140), Yellow 6 (Ci 15985), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13853/57383/products/makeup/lips/lip-gloss/versicolour-varnish-cream-lip-stain
MAC Cosmetics,skincare:moisturizers:strobe-cream#!,Shade,Pinklite %28Original Strobe Cream%29,"Ingredients: Water\Aqua\Eau, Dimethicone, Butylene Glycol, Cetyl Ricinoleate, Glyceryl Distearate, Trisiloxane, Glyceryl Stearate Se, Cholesterol, Steareth-10, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Esters, Cetyl Alcohol, Tocopheryl Acetate, Sodium Hyaluronate, Camellia Sinensis (Green Tea) Leaf Extract, Morus Bombycis (Mulberry) Root Extract, Pyrus Malus (Apple) Fruit Extract, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Fruit Extract, Ceramide Ng, Cyanocobalamin, Glycerin, Isohexadecane, Silica, Tin Oxide, Sucrose, Polysorbate 80, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol, Citric Acid, Linoleic Acid, Panthenol, Fragrance (Parfum), Disodium Edta, Edta, Magnesium Ascorbyl Phosphate, Sodium Citrate, Phenoxyethanol, Sodium Metabisulfite, Sodium Sulfite,  [+/- Mica, Titanium Dioxide (Ci 77891), Red 4 (Ci 14700)]",https://www.maccosmetics.com/product/13824/364/products/skincare/moisturizers/strobe-cream#!/shade/Pinklite_%28Original_Strobe_Cream%29
MAC Cosmetics,makeup:lips:lipstick,Lustreglass Lipstick Chilis Crew,Chili Popper,"Ingredients: Diisostearyl Malate, Caprylic/Capric Triglyceride, Ricinus Communis (Castor) Seed Oil, Hydrogenated Polydecene, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Trioctyldodecyl Citrate, Polybutene, Silica, Ozokerite, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Octyldodecanol, Calcium Aluminum Borosilicate, Tocopheryl Acetate, Sodium Hyaluronate, Squalane, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Glycine Soja (Soybean) Seed Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Olea Europaea (Olive) Fruit Oil, Rubus Idaeus (Raspberry) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Triticum Vulgare (Wheat) Germ Extract, C12-15 Alkyl Benzoate, Ceramide Ng, Tribehenin, Palmitoyl Hexapeptide-12, Titanium/Titanium Dioxide, Alumina, Synthetic Fluorphlogopite, Aluminum Calcium Sodium Silicate, Calcium Sodium Borosilicate, Tin Oxide, Peg-10 Phytosterol, Linoleic Acid, Ethylhexyl Hydroxystearate, Phytosteryl Isostearate, Hydrogenated Castor Oil, Vanillin, Tetrahexyldecyl Ascorbate, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Bronze Powder (Ci 77400), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Copper Powder (Ci 77400), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 21 (Ci 45380), Red 27 (Ci 45410), Red 28 (Ci 45410), Red 30 (Ci 73360), Red 33 (Ci 17200), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 21 Lake (Ci 45380), Red 27 Lake (Ci 45410), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 (Ci 19140), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/106966/products/makeup/lips/lipstick/lustreglass-lipstick-chilis-crew?shade=Chili_Popper
MAC Cosmetics,makeup:lips:lip-gloss,Powerglass Plumping Lip Gloss,Plump Up The Jam,"Ingredients: Ricinus Communis (Castor) Seed Oil, Polybutene, Cocos Nucifera (Coconut) Oil, Polyglyceryl-2 Diisostearate/Ipdi Copolymer, Castor Oil/Ipdi Copolymer, Hydrogenated Polyisobutene, Silica, Ppg-51/Smdi Copolymer, Menthoxypropanediol, Vanillin, Tocopheryl Acetate, Sodium Hyaluronate, Capsicum Frutescens Fruit Extract, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Glycine Soja (Soybean) Oil, Persea Gratissima (Avocado) Oil, Zingiber Officinale (Ginger) Root Oil, Helianthus Annuus (Sunflower) Seed Wax, Menthol, Polydecene, Vanillyl Butyl Ether, Aluminum Calcium Sodium Silicate, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Synthetic Fluorphlogopite, Alumina, Barium Sulfate, Titanium/Titanium Dioxide, Aluminum Hydroxide, Tin Oxide, Hydrogenated Castor Oil, Hydrogenated Lecithin, Ethylhexyl Hydroxystearate, Saccharin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Copper Powder (Ci 77400), Red 6 (Ci 15850), Red 30 (Ci 73360), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 21 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 (Ci 19140), Yellow 6 (Ci 15985), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13853/77098/products/makeup/lips/lip-gloss/powerglass-plumping-lip-gloss?shade=Plump_Up_The_Jam
MAC Cosmetics,makeup:lips:lipstick,Powder Kiss Lipstick,Velvet Punch,"Ingredients: Dimethicone, Tridecyl Trimellitate, Polyethylene, Phenyl Trimethicone, Dimethicone Crosspolymer, Hdi/Trimethylol Hexyllactone Crosspolymer, Zeolite, Kaolin, Alumina, Silica, Silica Dimethyl Silylate (Nano), Polysilicone-11, Caprylyl Glycol, Polyhydroxystearic Acid, Flavor (Aroma), Sodium Saccharin, Tocopherol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Orange 5  Lake (Ci 45370), Red 6 (Ci 15850), Red 21 (Ci 45380), Red 28 (Ci 45410), Red 30 (Ci 73360), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 22 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/60284/products/makeup/lips/lipstick/powder-kiss-lipstick#!/shade/Velvet_Punch
MAC Cosmetics,makeup:eyes:eyeliner,Powerpoint Eye Pencil,N/A,"Ingredients: Cyclopentasiloxane, Synthetic Wax, Polybutene, Isododecane, Hydrogenated Cottonseed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ceresin, Ozokerite, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Tocopherol, Ascorbyl Palmitate,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Aluminum Powder (Ci 77000), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140)]",https://www.maccosmetics.com/product/13838/476/products/makeup/eyes/eyeliner/powerpoint-eye-pencil
MAC Cosmetics,makeup:lips:lipstick,Cremesheen Lipstick,Dare You,"Ingredients: Pentaerythrityl Tetraisostearate, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Oleic/Linoleic/Linolenic Polyglycerides, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Pvp/Hexadecene Copolymer, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Diisostearyl Malate, Polyethylene, Hydrogenated Polydecene, Polybutene, Cetyl Lactate, Synthetic Wax, Butyrospermum Parkii (Shea Butter), Glycine Soja (Soybean) Seed Extract, Olea Europaea (Olive) Fruit Extract, Triticum Vulgare (Wheat Bran) Extract, Copernicia Cerifera (Carnauba) Wax\Cera Carnauba\Cire De Carnauba, Tocopherol, Tocopheryl Acetate, Ascorbyl Palmitate, Ceramide 3, Cholesterol, Beeswax\Cera Alba\Cire DAbeille, Octyldodecanol, Synthetic Beeswax, Potassium Sulfate, Alumina, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Tin Oxide, Silica, Oleic Acid, Palmitic Acid, Cetyl Alcohol, Glyceryl Stearate, Ethylhexyl Hydroxystearate, Vanillin,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Red 6 (Ci 15850), Red 21 (Ci 45380), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/36169/products/makeup/lips/lipstick/cremesheen-lipstick?shade=Dare_You
MAC Cosmetics,makeup:lips:lipstick,Satin Lipstick,Snob,"Ingredients: Ricinus Communis (Castor) Seed Oil, Trioctyldodecyl Citrate, Glyceryl Triacetyl Hydroxystearate, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Octyldodecanol, Silica, Simmondsia Chinensis (Jojoba) Seed Oil, Beeswax\Cera Alba\Cire DAbeille, Sesamum Indicum (Sesame) Oil, Ozokerite, Copernicia Cerifera (Carnauba) Wax\Cera Carnauba\Cire De Carnauba, Cetyl Ricinoleate, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Tocopherol, Ascorbyl Palmitate, Vanillin, Alumina, Tin Oxide, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Red 6 Lake (Ci 15850), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Red 21 (Ci 45380), Red 21 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985), Yellow 10 Lake (Ci 47005)]",https://www.maccosmetics.com/product/13854/52597/products/makeup/lips/lipstick/satin-lipstick?shade=Snob
MAC Cosmetics,makeup:lips:lip-palettes-kits,Kiss It Twice Powder Kiss Liquid Duo 50 Value,Mac Superstar Kits,"Ingredients: Dimethicone, Dimethicone Crosspolymer, Isononyl Isononanoate, Polyglyceryl-2 Triisostearate, Diisostearyl Malate, Tribehenin, Tocopheryl Acetate, Lecithin, Ethylhexyl Palmitate, Isopropyl Myristate, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-2 Diisostearate, Sorbitan Isostearate, Dehydroacetic Acid, Isostearic Acid, Polyhydroxystearic Acid, Vanillin,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Blue 1 Lake (Ci 42090), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 22 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13851/103815/products/makeup/lips/lip-palettes-kits/kiss-it-twice-powder-kiss-liquid-duo-50-value/mac-superstar-kits
MAC Cosmetics,makeup:face:blush-bronzer,Powder Blush,Burnt Pepper,"Ingredients: Talc, Zinc Stearate, Calcium Aluminum Borosilicate, Octyldodecyl Stearoyl Stearate, Aluminum Calcium Sodium Silicate, Synthetic Fluorphlogopite, Isostearyl Neopentanoate, Calcium Sodium Borosilicate, Silica, Tocopheryl Acetate, Triethoxycaprylylsilane, Tin Oxide, Titanium/Titanium Dioxide, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Copper Powder (Ci 77400), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Red 6 (Ci 15850), Red 28 (Ci 45410), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 40 Lake (Ci 16035), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13842/329/products/makeup/face/blush-bronzer/powder-blush?shade=Burnt_Pepper
MAC Cosmetics,makeup:lips:lipstick,Matte Lipstick Chilis Crew,Chili,"Ingredients: Octyldodecanol, Ricinus Communis (Castor) Seed Oil, Silica, Tricaprylyl Citrate, Ozokerite, Isononyl Isononanoate, Paraffin, Phenyl Trimethicone, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Ascorbyl Palmitate, Tocopherol, Stearyl Stearoyl Stearate, Vanillin, Bht,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Red 6 (Ci 15850), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 21 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/106963/products/makeup/lips/lipstick/matte-lipstick-chilis-crew?shade=Chili
MAC Cosmetics,makeup:lips:lipstick,Love Me Liquid Lipcolour Wakanda Forever,Show Off,"Ingredients: Petrolatum, Octyldodecanol, Isohexadecane, Synthetic Beeswax, Kaolin, Trioctyldodecyl Citrate, Disteardimonium Hectorite, Ppg-51/Smdi Copolymer, Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Silica, Boron Nitride, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Butyrospermum Parkii (Shea) Butter, Polymethyl Methacrylate, Tocopheryl Acetate, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunflower) Seed Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Argania Spinosa Kernel Oil, Methicone, Polydecene, Polybutene, Propylene Carbonate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Aluminum Calcium Sodium Silicate, Tin Oxide, Alumina, Hdi/Trimethylol Hexyllactone Crosspolymer, Titanium/Titanium Dioxide, Caprylyl Glycol, Hexylene Glycol, Propylene Glycol Dicaprate, Ethylhexyl Hydroxystearate, Saccharin, Flavor (Aroma), Tetrahexyldecyl Ascorbate, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Bronze Powder (Ci 77400), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Copper Powder (Ci 77400), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 21 (Ci 45380), Red 27 (Ci 45410), Red 28 (Ci 45410), Red 30 (Ci 73360), Red 33 (Ci 17200), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Red 21 Lake (Ci 45380), Red 27 Lake (Ci 45410), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 (Ci 19140), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/108928/products/makeup/lips/lipstick/love-me-liquid-lipcolour-wakanda-forever?shade=Show_Off
MAC Cosmetics,makeup:face:highlighting-contouring,Studio Fix Sculpt And Shape Contour Palette Lightmedium,N/A,"Ingredients: Talc, Nylon-12, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Isostearyl Neopentanoate, Ascorbyl Palmitate, Tocopheryl Acetate, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Squalane, Tin Oxide, Caprylyl Glycol, Magnesium Myristate, Hexylene Glycol, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Carmine (Ci 75470), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140)]",https://www.maccosmetics.com/product/20158/60431/products/makeup/face/highlighting-contouring/studio-fix-sculpt-and-shape-contour-palette-lightmedium
MAC Cosmetics,fragrance:turquatic,Turquatic Jumbo,N/A,"Ingredients: Alcohol Denat., Fragrance (Parfum), Water\Aqua\Eau, Linalool, Limonene, Hydroxycitronellal, Alpha-Isomethyl Ionone, Farnesol, Citral, Benzyl Benzoate, Citronellol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate",https://www.maccosmetics.com/product/13815/107891/products/fragrance/turquatic/turquatic-jumbo
MAC Cosmetics,makeup:face:powder,Mineralize Skinfinish Natural,Medium Deep,"Ingredients: Mica, Talc, Dimethicone, Isopropyl Palmitate, Polysorbate 20, Magnesium Aluminum Silicate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Yeast Extract\Faex\Extrait De Levure, Lauroyl Lysine, Ethylhexyl Methoxycinnamate, Sodium Dehydroacetate, Phenoxyethanol,  [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Ultramarines (Ci 77007), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13849/30734/products/makeup/face/powder/mineralize-skinfinish-natural?shade=Medium_Deep
MAC Cosmetics,makeup:lips:lipstick,Amplified Lipstick,Dallas,"Ingredients: Ricinus Communis (Castor) Seed Oil, Diisostearyl Malate, Trioctyldodecyl Citrate, Lanolin Oil, Caprylic/Capric Triglyceride, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Octyldodecanol, Ozokerite, Silica, Hydrogenated Polydecene, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Triticum Vulgare (Wheat) Germ Extract, Glycine Soja (Soybean) Seed Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Astrocaryum Murumuru Seed Butter, Tocopheryl Acetate, Squalane, Cholesterol, Ceramide 3, Alumina, Tin Oxide, Linoleic Acid, Vanillin,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Red 28 (Ci 45410), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)]",https://www.maccosmetics.com/product/13854/52598/products/makeup/lips/lipstick/amplified-lipstick?shade=Dallas
MAC Cosmetics,makeup:eyes:eyebrow,Eye Brows Big Boost Fibre Gel,Brunette,"Ingredients: Hydrogenated Polyisobutene, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Paraffin, Polyethylene, Methyl Methacrylate Crosspolymer, Diisostearyl Malate, Euphorbia Cerifera (Candelilla) Wax Extract, Nylon-6, Disteardimonium Hectorite, Glyceryl Diisostearate, Beeswax\Cera Alba\Cire D'Abeille, Dimethicone, Nylon-66, Aluminum Hydroxide, Dextrin Myristate, Silica, Pentylene Glycol, Alcohol, Tocopherol, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Aluminum Powder (Ci 77000), Bismuth Oxychloride (Ci 77163), Blue 1 (Ci 42090), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Ultramarines (Ci 77007), Yellow 5 (Ci 19140), Yellow 5 Lake (Ci 19140)]",https://www.maccosmetics.com/product/13834/74508/products/makeup/eyes/eyebrow/eye-brows-big-boost-fibre-gel?shade=Brunette
MAC Cosmetics,makeup:eyes:eyebrow,Brow Set,N/A,"Ingredients: Water\Aqua\Eau, Alcohol Denat., Vp/Va Copolymer, Butylene Glycol, Caprylyl Glycol, Hexylene Glycol, Carbomer, Aminomethyl Propanediol, Disodium Edta, Phenoxyethanol",https://www.maccosmetics.com/product/13834/305/products/makeup/eyes/eyebrow/brow-set
